# [(|(ave:en_allen * min:vdw_radius_uff) - (|min:atomic_radius - ave:boiling_point|)|)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4743;# Samples SVM Misclassified: 1391
# Plane Divider
# Task     w0                      b
# 0,       7.012666277723496e-04, -2.144317803344590e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         22|0|mult|16|12|abd|abd; (|(ave:en_allen * min:vdw_radius_uff) - (|min:atomic_radius - ave:boiling_point|)|); $\left(\left|\left(ave:en_{allen} min:vdw_{radius, uff}\right) - \left(\left|min:atomic_{radius} - ave:boiling_{point}\right|\right)\right|\right)$; abs((ave:en_allen .* min:vdw_radius_uff) - abs(min:atomic_radius - ave:boiling_point)); ave:en_allen,min:vdw_radius_uff,min:atomic_radius,ave:boiling_point
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      
 1.000000000000000e+00,  1.000000000000000e+00,  4.712893052631580e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.482424000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.256729626113464e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.523128733333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.835999999999995e+02
 0.000000000000000e+00,  1.000000000000000e+00,  5.006866999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.945124888888888e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.012570666666667e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.872428029402317e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.591083750000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.345279999999998e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.636775924783063e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.131904500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.450139508138080e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.845275270000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.522432500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.287806000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.519811841471414e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.002304924783063e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.720994500000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.490487420311409e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.195816614168448e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.001027693091351e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.643592400000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.570619088235294e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.176750857142857e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.273810000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.474596866666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.246477142857143e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.358604319999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.247596076981852e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.796111333333334e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.531853906978076e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.522509333333333e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.093093333333332e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.032128000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.396560000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.481056428571428e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.503267200000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.232340000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.264315500000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.542079189170195e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.483363264285715e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.964091485000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.174504345454545e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.298331367653664e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.512452233333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.648959999999997e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.334299999999998e+02
 0.000000000000000e+00,  1.000000000000000e+00,  5.126984567210035e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.782800000000043e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.952742000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.341827499999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.367270545454547e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.467444000000000e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.902024542857142e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.296857728292709e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.506961887208095e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.827718580000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.699631733333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.379408333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.283466666666668e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.673032499999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.548209414168447e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.348427999999999e+02
 0.000000000000000e+00,  1.000000000000000e+00,  4.009402600000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.699444000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.154734272727273e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.968800000000056e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.925441750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.180523125000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.580632753644742e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.207604333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.804887500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.938841818181818e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.349322880835115e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.787920499999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.493935630149466e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.632820214168449e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.139301500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.309608000000001e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.830497833333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.267037571428572e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.616945533333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.431900000000041e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.039749800000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.787908750000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.296446666666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.209840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.116197111111111e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.362940000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.897790363636359e+02
 0.000000000000000e+00,  1.000000000000000e+00,  5.102951000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.365896000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.642667083333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.004917250000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.679017783947773e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.548136666666667e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.822567333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.221570000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.833740416666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.163568600000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.001415614168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.558413250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.274498478428281e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.813946000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.051560500000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.231535000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.092198000000003e+02
 0.000000000000000e+00,  1.000000000000000e+00,  6.412516666666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.444824799999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.358795914285713e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.705546566666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.917261750000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.531853906978076e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.116924709966580e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.855265166666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.655342024940044e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.545807771428571e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.671553333333331e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.175557000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.742610000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.284065066666666e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.558734097970615e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.151999999999996e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.542079189170195e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.778292817393163e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.826064577031910e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.308969875000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.623731792368978e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.073779991739979e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.659278583333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.673032499999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.192548000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.391892306908651e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.700770723076923e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.422706666666665e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.311509749999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.383400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.077555428571429e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.612046027197335e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.422706666666665e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.055263249999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.403984500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.209820000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.753305510891051e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.419500000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.164955371428571e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.472084999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.618712581818182e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.043520564830199e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.136067666666667e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.936959999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.781075000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.803741420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.332806800000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.034712500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.296261333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.329628000000002e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.845407350726496e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.179135555555556e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.202610382318641e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.489534000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.480270020000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.200845920311407e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.060995333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.436392920311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.784319999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.358795914285713e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.223789636363636e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.018239629345466e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.167296000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.412500545454545e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.925441750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.004675280835114e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.974332000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.926226239999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.177093490909091e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.729544508138079e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.168438500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.300028888888888e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.805465204926793e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.555908333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.119329999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.461533333333333e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.002232333333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.427066666666665e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.146503153644741e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.788327114168449e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.512147080835114e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.719390571428567e+02
 1.000000000000000e+00,  1.000000000000000e+00,  6.486308920311409e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.326905000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.653247514285714e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.892945111111110e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.035249500000004e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.469467500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.303886144115141e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.073191160000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.304288792780131e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.009289328948691e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.641944183783785e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.331687000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.729511942788949e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.810846833333333e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.873205000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.670739875000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.450680000000011e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.236410000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.296873333333332e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.718364999999999e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.371935714285714e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.633357333333333e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.650951883399219e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.395602192393162e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.463009280000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.567054866666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.592107222222223e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.609127108138080e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.744756500000003e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.645646299999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.889959666666668e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.114147614168448e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.179168000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.827955000000002e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.533819375000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.987005000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.793345920311408e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.554035936799565e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.570316600000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.137114677796239e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.594737777777777e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.094742400000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.439392500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.853072999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.736067500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.581281999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.311509749999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.251384773797668e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.474287420311409e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.709583611280807e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.487300000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.603169750000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.030111666666668e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.978990000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.176788285714287e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.485506820311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.200732000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.117379682697756e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.789919000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.900730484059829e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.289476000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.143569440000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.464150353644741e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.828666666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.083608459361776e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.494262670311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.777610614168448e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.538758086978075e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.793259320311409e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.491495666666669e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.131244414168449e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.575999033333334e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.406547999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.146294999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.870297614168449e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.904623538461538e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.633807500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.334591600000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.011199999999917e+00
 0.000000000000000e+00,  0.000000000000000e+00,  2.733690400000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.043786000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.024865600000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.377449000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.570503599999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.163098545454546e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.456034000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.837062000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.267388600000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.328665500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.175758258116396e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.542836466666666e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.884800000000000e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.975210000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.774986007692308e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.195816614168448e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.009136000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.217422308138081e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.427326200000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.649552086978074e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.521321446860134e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.840246000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.836410865135687e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.402618666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.846451200000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.750414999999994e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.282133500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.214921250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.779872000000000e+02
 1.000000000000000e+00,  0.000000000000000e+00,  3.027906000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.566775000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.646274333333333e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.296074024783063e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.413140314285714e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.030020308138079e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.333118600000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.184158917393162e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.590973753644742e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.530112000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.016873999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.021048000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.234382057142857e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.862389000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.932143614168446e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.078216428571429e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.570503599999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.858794493103449e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.355671280835114e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.629080484059828e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.995769899999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.116585440000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.856741382391147e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.109936107811407e+03
 1.000000000000000e+00,  0.000000000000000e+00,  8.312440646304872e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.952680000000000e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.472314812500000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.027105833333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.013218474804747e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.697353773685958e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.602121866666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.362176153963702e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.422559999999999e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.550878666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.642667083333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.468577004451220e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.034412500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.734233571428571e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.348799999999997e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.577740360483567e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.202899999999954e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.083392967644959e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.449183791666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.538758086978075e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.202451250000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.973071666666668e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.361919112619101e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.047399466666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.126124811111111e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.237523555555556e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.083196000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.164011622222221e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.135839999999998e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.170149750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.047364000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.534660000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.489999600000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.695000800000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.549732571428571e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.190270000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.330268800000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.426269666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.444759999999997e+02
 0.000000000000000e+00,  1.000000000000000e+00,  6.422706666666665e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.922497234300668e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.507625454545454e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.813907999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.125949857142858e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.104123333333332e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.491475420311408e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.880136799999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.590562400000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.012570666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.691581799999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.327069999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.604722000000002e+02
