# [(sin(min:en_allen) / (global_instability + ave:en_pauling)), (|(ave:boiling_point / ave:en_allen) - (var:en_allen + min:vdw_radius_uff)|)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4459;# Samples SVM Misclassified: 1439
# Plane Divider
# Task     w0                      w1                      b
# 0,       1.611783229726150e-01,  1.261651742531016e-02, -2.785790858727449e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         23|sin|9|5|add|div; (sin(min:en_allen) / (global_instability + ave:en_pauling)); $\left(\frac{ \left(\sin{ min:en_{allen} }\right) }{ \left(global_{instability} + ave:en_{pauling}\right)] } \right)$; (sin(min:en_allen) ./ (global_instability + ave:en_pauling)); min:en_allen,global_instability,ave:en_pauling
# 1;  2; Unitless;                                         12|22|div|7|0|add|abd; (|(ave:boiling_point / ave:en_allen) - (var:en_allen + min:vdw_radius_uff)|); $\left(\left|\left(\frac{ ave:boiling_{point} }{ ave:en_{allen} } \right) - \left(var:en_{allen} + min:vdw_{radius, uff}\right)]\right|\right)$; abs((ave:boiling_point ./ ave:en_allen) - (var:en_allen + min:vdw_radius_uff)); ave:boiling_point,ave:en_allen,var:en_allen,min:vdw_radius_uff
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
 1.000000000000000e+00,  1.000000000000000e+00, -2.436530160507296e-01,  3.344617542416453e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.023033894125458e-02,  3.147956674253534e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.632226736533024e-01,  3.186971067794095e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.880519571807845e-01,  3.211756726013692e+01
 0.000000000000000e+00,  0.000000000000000e+00, -3.067462749859010e-01,  1.161714075379344e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.506509913917101e-01,  1.649357184080255e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.483189147662722e-01,  2.148158602906142e+02
 1.000000000000000e+00,  1.000000000000000e+00, -7.872634085643440e-02,  2.749903725529585e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.734595002162646e-01,  2.662162623906706e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.956984526360206e-01,  3.401448196895175e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.986761821874953e-01,  3.014515092867540e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.231159122350686e-01,  1.241623678758727e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.286748742240144e-02,  3.284520276598769e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.134449360621020e-01,  8.426081638225253e+01
 1.000000000000000e+00,  0.000000000000000e+00, -4.607799814301728e-01,  1.837135534883721e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.993097014820257e-01,  3.480821034054597e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.119051865052566e-01,  3.120117379257381e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.457619615943678e-01,  2.425346992729676e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.657077067218138e-01,  1.183760572293144e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.703388902231355e-01,  1.288954628457566e+01
 1.000000000000000e+00,  0.000000000000000e+00, -4.675969739005107e-01,  1.366488820424556e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.079237272212528e-02,  1.963874752681381e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.603864475928566e-01,  3.119342050185586e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.331857306900022e-02,  1.734172766030476e+02
 0.000000000000000e+00,  0.000000000000000e+00, -7.794650993750983e-01,  3.327910710299716e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.928485521588272e-01,  2.909584765576006e+02
 0.000000000000000e+00,  0.000000000000000e+00,  8.662450183259333e-02,  6.732647867034984e+00
 0.000000000000000e+00,  0.000000000000000e+00, -3.200502863932801e-01,  1.885474541980477e+02
 1.000000000000000e+00,  1.000000000000000e+00, -6.427095765634525e-02,  2.375145785801593e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.241743944843745e-01,  2.499770873361395e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.308499300390924e-01,  3.014658132228253e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.466370819052864e-02,  3.297308748438712e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.220508310623169e-01,  1.912762734924375e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.339345658459676e-01,  7.331503877551020e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.127723437617393e-01,  2.627316589935740e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.990841095876853e-01,  1.896309272365145e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.132812858185735e-01,  3.238016103975535e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.594346492077525e-01,  3.400533966507510e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.742336443035492e-01,  3.482646095738489e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.926785569304134e-01,  2.975545018071833e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.555144708149047e-01,  3.726615069122129e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.511460047423356e-01,  1.910617566019485e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.632736140049135e-01,  1.140695397166035e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.311271156705834e-01,  3.107421493482326e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.785413506009728e-01,  4.883691973751331e+01
 1.000000000000000e+00,  1.000000000000000e+00, -1.931328149331713e-01,  3.410292539534884e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.177919509439220e-01,  2.576145166583632e+02
 1.000000000000000e+00,  1.000000000000000e+00,  6.180279140520851e-02,  2.710203766429322e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.201319698449710e-02,  3.379586878541509e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.439233259082974e-01,  2.884666309492914e+02
 0.000000000000000e+00,  0.000000000000000e+00, -9.546169867392458e-01,  3.709089482706770e+01
 1.000000000000000e+00,  0.000000000000000e+00, -3.471270064050817e-01,  1.983110904063678e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.623242372231786e-01,  3.522357289000063e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.106469201613684e-01,  1.313675291525178e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.101375893466362e-01,  1.412264639021234e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.703270384918507e-01,  2.264836789647792e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.134605888411301e-01,  2.832161205728223e+02
 1.000000000000000e+00,  0.000000000000000e+00,  3.799230333626832e-02,  2.015044638357488e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.292657203392456e-01,  2.948589546154244e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.561757588730636e-01,  2.250988345217605e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.291040605056472e-01,  3.492256876543210e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.150778474863847e-01,  2.768629768747795e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.955660642539995e-01,  1.330763703804760e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.597782849949005e-01,  1.348191376489825e+01
 0.000000000000000e+00,  0.000000000000000e+00,  4.660698433522352e-01,  6.768309973789178e+01
 1.000000000000000e+00,  1.000000000000000e+00, -5.211899254044104e-02,  2.742988671650378e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.558533799632765e-01,  5.708355375509888e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.355705934524231e-01,  3.130227695750004e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.885327426497144e-01,  1.709948919494610e+01
 1.000000000000000e+00,  0.000000000000000e+00, -3.405119239224087e-01,  2.154956328468103e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.255721691737628e-02,  1.916720468019954e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.117815298670075e-01,  2.871171716944785e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.197776593736765e-01,  1.456340412588138e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.089298978889971e-01,  2.716238833246030e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.935279803654499e-01,  2.187976596402741e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.216959651481492e-01,  2.818661060060060e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.829666555203716e-01,  2.366103157434403e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.285543922913198e-01,  1.343981726904081e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.563321012608446e-01,  2.351638700785743e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.151091063064240e-01,  2.446258445955518e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.633228886401290e-01,  3.126248044515673e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.724797676960377e-01,  3.428274833429895e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.388791406073168e-01,  2.881795957400658e+02
 1.000000000000000e+00,  1.000000000000000e+00,  8.654756506591954e-02,  3.370376113817505e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.841009068027759e-01,  3.007496173328715e+02
 0.000000000000000e+00,  1.000000000000000e+00,  5.186128996467251e-01,  2.426465080488036e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.215391179111324e-01,  7.331503877551020e+01
 0.000000000000000e+00,  1.000000000000000e+00, -2.458840435879745e-01,  3.641898428053031e+02
 1.000000000000000e+00,  0.000000000000000e+00, -2.952485839369663e-01,  2.196024508310265e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.536310849740151e-01,  2.548355980751949e+02
 0.000000000000000e+00,  1.000000000000000e+00, -6.371459654721408e-02,  3.162355005445353e+02
 1.000000000000000e+00,  0.000000000000000e+00,  1.225416807248493e-02,  2.082273769846691e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.353759273179184e-01,  4.444735830388692e+01
 0.000000000000000e+00,  0.000000000000000e+00, -6.039551223860911e-01,  2.012393140092631e+02
 1.000000000000000e+00,  0.000000000000000e+00,  3.576114131346250e-02,  1.675524556726695e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.932970868110353e-01,  2.657325984138682e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.530876083132712e-01,  2.438613692211073e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.434401731958682e-01,  2.774495534270117e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.141783153033778e-01,  2.240510446746058e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.416431985588613e-01,  2.705801190229612e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.670335680151069e-01,  2.373220036582795e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.651586438453067e-01,  1.790980903283430e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.976272862612725e-01,  3.255452347965407e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.999999398393848e-01,  3.371021590700051e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.545430276896845e-01,  2.519856933678903e+01
 0.000000000000000e+00,  0.000000000000000e+00,  8.422451380904389e-03,  1.314674886124959e+02
 1.000000000000000e+00,  1.000000000000000e+00,  9.617720660150930e-03,  2.799718559055796e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.171390526030905e-01,  2.594428564951044e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.617999495099247e-01,  2.287834986703988e+02
 0.000000000000000e+00,  0.000000000000000e+00, -6.653391119697774e-01,  1.842474761090971e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.515716129021587e-01,  3.140118220817739e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.347367490727993e-01,  2.894501929342122e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.742439672422842e-01,  2.596607260217785e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.607390570914638e-01,  1.588087529137529e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.140971330183278e-01,  3.029688435102308e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.067462749859010e-01,  1.161714075379344e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.993097014820257e-01,  3.480821034054597e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.455224062638891e-01,  7.979572320645676e+01
 0.000000000000000e+00,  0.000000000000000e+00, -1.884354828486777e-01,  1.703403420049004e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.054979557073934e-01,  3.222574469178329e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.146653408730223e-01,  2.311271971002957e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.805177489710004e-01,  2.373735076005962e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.130752176976897e-02,  1.576084360032363e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.472147036619890e-02,  3.177042502509622e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.129381212612504e-01,  2.732509115658348e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.597416726485625e-01,  2.500562730450293e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.282197249201048e-01,  2.593915657710099e+02
 0.000000000000000e+00,  0.000000000000000e+00, -5.083431406404262e-01,  6.375077558442842e+01
 0.000000000000000e+00,  1.000000000000000e+00, -8.685383697158694e-02,  2.344001211663699e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.037754498546394e-01,  5.158143434704832e+01
 0.000000000000000e+00,  0.000000000000000e+00, -2.524911090315616e-01,  1.136850180132001e-01
 0.000000000000000e+00,  1.000000000000000e+00, -2.139198819672333e-01,  3.285139992150279e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.564207658575255e-01,  4.858009937708232e+00
 1.000000000000000e+00,  0.000000000000000e+00, -3.094448881681373e-01,  2.028741360327453e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.723646942006148e-01,  3.474869167618270e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.048874106810314e-01,  2.623562935728551e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.979791263012477e-01,  1.916529219818278e+01
 1.000000000000000e+00,  1.000000000000000e+00, -1.792105646401849e-01,  3.159280792482514e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.297277760631631e-02,  3.780849320504293e+02
 1.000000000000000e+00,  0.000000000000000e+00, -2.344858197736091e-01,  2.196316783922007e+02
 1.000000000000000e+00,  0.000000000000000e+00, -2.604918906414396e-01,  1.938933309260294e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.773284908678053e-01,  1.388524370589724e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.428185160455289e-01,  2.476992813702077e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.311363132942543e-01,  6.249094104308392e+01
 1.000000000000000e+00,  1.000000000000000e+00, -3.506337665009271e-01,  2.843310865996816e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.619503287414170e-01,  3.826090067073922e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.236932747795520e-01,  3.100891074062105e+01
 0.000000000000000e+00,  1.000000000000000e+00, -3.156301927521172e-01,  2.968005868169690e+02
 1.000000000000000e+00,  0.000000000000000e+00,  1.657548967681534e-01,  2.057134319244392e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.922406348433601e-01,  3.612334214772935e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.490390821502707e-01,  9.632551725682220e+00
 1.000000000000000e+00,  1.000000000000000e+00, -2.392968967715571e-01,  2.698989315143086e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.082017604691424e-02,  2.341157540759437e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.573919221791294e-01,  2.774591465027914e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.162905926387416e-01,  2.657671739589939e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.471566753425599e-01,  1.586966318826869e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.167103874022437e-01,  3.626882044404036e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.975821998143012e-01,  3.207842670951069e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.956289238230590e-01,  2.428394985382035e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.070943808838574e-01,  2.681198736997625e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.489899565614434e-01,  3.109711542423843e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.447276012703407e-01,  3.119355959935288e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.829666555203716e-01,  2.366103157434403e+02
 1.000000000000000e+00,  0.000000000000000e+00,  3.698243108257451e-02,  2.015044638357488e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.544880771821581e-01,  3.206892395793395e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.744322919766074e-01,  1.430164425939071e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.872967415729671e-02,  4.474418836598488e-01
 1.000000000000000e+00,  1.000000000000000e+00,  2.141992615080906e-01,  2.869634450605239e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.195544114325253e-01,  1.541376160536342e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.005709430104749e-01,  1.201985874607947e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.806037702089906e-01,  2.504616703583062e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.301081034002913e-01,  2.266117834458993e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.068566269486295e-01,  1.248769973475459e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.624901020397818e-01,  4.784509867629873e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.157751650050919e-01,  3.732146286571643e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.311918475268971e-01,  1.068857413438760e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.435272549192419e-01,  2.561024019685931e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.086924712195602e-01,  2.955531633803446e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.976866203075210e-01,  2.790551474512728e+02
 0.000000000000000e+00,  0.000000000000000e+00, -7.159627400544343e-01,  6.328254992215511e+01
 0.000000000000000e+00,  0.000000000000000e+00,  3.709800613504572e-01,  1.440539652399482e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.711546439882571e-01,  1.773336087689713e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.091808503589307e-01,  3.303818102564130e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.911215185836121e-01,  3.505185480183104e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.657383292580117e-01,  3.350928124192747e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.481902202136686e-01,  2.884666309492914e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.719822050276499e-01,  2.060049382401451e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.834449717005806e-02,  3.143843133239703e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.596465192769394e-01,  1.637213513510683e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.823566355467731e-01,  1.696421339563863e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.100289427602795e-02,  3.536091702301087e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.553427186216721e-01,  3.420160970611425e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.391377643657980e-01,  2.498957868537455e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.823566861541936e-02,  2.823653366930487e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.676351483403903e-01,  3.022909034592687e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.124561357041999e-01,  2.531184103482156e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.121839672267497e-01,  3.029688435102308e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.404434527448479e-02,  3.198839861500563e+02
 0.000000000000000e+00,  1.000000000000000e+00, -9.479269823071645e-02,  2.558476919196167e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.202201425788094e-02,  3.265002979908862e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.299875993747392e-01,  2.446837878440151e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.240347123844622e-01,  7.873998654799379e+01
 0.000000000000000e+00,  1.000000000000000e+00, -3.284660075000221e-01,  2.335126070846023e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.984081090372515e-01,  3.289336537600260e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.167527862886622e-01,  2.740337663396481e+02
 1.000000000000000e+00,  0.000000000000000e+00,  4.933412593319818e-02,  2.199578917777001e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.059894187149247e-01,  7.340971841009622e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.312164411718638e-02,  3.177042502509622e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.362141655520187e-01,  3.628265187064046e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.253258405645980e-01,  1.883110450604486e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.051797352702397e-01,  2.991088565124765e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.999368478919268e-01,  3.297627169564308e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.669023349321845e-01,  3.359745413007469e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.136651969926980e-01,  2.379365342823280e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.391390158176131e-01,  2.843310865996816e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.761950064581050e-01,  2.263596014275518e+02
 0.000000000000000e+00,  0.000000000000000e+00, -6.034275371937013e-01,  5.643553374293492e+01
 0.000000000000000e+00,  1.000000000000000e+00, -2.660418155355512e-01,  2.514347855114976e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.920044508271721e-01,  3.512446999504410e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.479511133521741e-02,  2.713941059328175e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.160797059300857e-01,  2.275361375170532e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.408251776973168e-01,  2.740635213553040e+02
 0.000000000000000e+00,  1.000000000000000e+00, -4.428070402854146e-01,  2.351498651885893e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.854224450709606e-01,  3.512446999504410e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.432616451647944e-01,  3.726615069122129e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.936056167705817e-01,  2.643762203985781e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.130549418060606e-01,  2.543969199771333e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.079022070007057e-01,  3.529365711543377e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.168224489589683e-01,  1.100062465430862e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.309530186972643e-01,  2.744233192820119e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.181529211740303e-01,  3.388992184679631e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.443436737116754e-01,  2.448763750606649e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.637520230009751e-01,  2.361621073342100e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.055684403251699e-01,  2.608397421631466e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.814382475640293e-01,  3.557662272189349e+02
 0.000000000000000e+00,  1.000000000000000e+00, -5.023482390609595e-01,  3.039882848752599e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.470807834002266e-01,  3.322183785204227e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.715204134392486e-01,  2.981052051422420e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.358959541771660e-01,  1.564547547657017e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.058210897771833e-01,  1.686267593534531e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.363631125225952e-01,  8.417964081266624e+01
 1.000000000000000e+00,  1.000000000000000e+00, -3.262736835789385e-01,  2.843988358827517e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.519667234234797e-01,  2.979895285324212e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.071137669245740e-01,  2.175049829228587e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.110599954977823e-01,  2.691188389245781e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.649244433496313e-01,  1.835913147754619e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.979494133346642e-01,  2.795382080503799e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.741523738466425e-01,  1.566772874765353e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.307779124606007e-01,  2.715019814744575e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.500379808345036e-01,  2.719686036472509e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.816568109364452e-02,  2.823653366930487e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.998481666626980e-01,  2.610782784071755e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.197438670511469e-01,  2.890723741483025e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.071371645166095e-01,  1.035433524565479e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.826166650328603e-01,  2.846414905738752e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.402319154328505e-01,  2.698989315143086e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.378750464375916e-01,  3.143903587521397e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.929500833324428e-01,  2.160314080672113e+02
 1.000000000000000e+00,  1.000000000000000e+00,  9.791249812252134e-02,  3.134730971014636e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.000496368442455e-01,  2.562937164280322e+02
 0.000000000000000e+00,  1.000000000000000e+00, -5.609153778484690e-01,  3.488299075211686e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.783654185695021e-01,  3.917435326350695e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.016519452263780e-01,  2.651227121355398e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.178130905478172e-01,  2.990966717145735e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.742048737713736e-01,  2.559346266936755e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.868537316873260e-01,  3.225888707723614e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.431608440177515e-01,  3.278181542121467e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.266305767852511e-01,  1.516817164896264e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.758612778605550e-01,  2.019776192295444e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.876881103175773e-01,  2.307896867682472e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.017767542930323e-02,  2.661251808430717e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.729194438021006e-01,  3.660132882189351e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.107166236525313e-02,  6.993392582311193e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.696702816825184e-02,  3.439095353982301e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.693359953696592e-01,  2.734668860992757e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.799484722340267e-01,  1.659906741350555e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.977648700881089e-01,  2.727999003489044e+02
