# [(min:atomic_radius * ave:boiling_point), (max:en_allen * max:vdw_radius_mm3)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4663;# Samples SVM Misclassified: 1551
# Plane Divider
# Task     w0                      w1                      b
# 0,      -6.633503762281768e-06,  4.010395516022080e-04, -3.776799240598228e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         16|12|mult; (min:atomic_radius * ave:boiling_point); $\left(min:atomic_{radius} ave:boiling_{point}\right)$; (min:atomic_radius .* ave:boiling_point); min:atomic_radius,ave:boiling_point
# 1;  1; Unitless;                                         19|2|mult; (max:en_allen * max:vdw_radius_mm3); $\left(max:en_{allen} max:vdw_{radius, mm3}\right)$; (max:en_allen .* max:vdw_radius_mm3); max:en_allen,max:vdw_radius_mm3
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
 1.000000000000000e+00,  1.000000000000000e+00,  1.537446825923754e+05,  5.852639999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.047373280000000e+05,  3.613160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.402400000000000e+05,  2.880807000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.028883357852766e+05,  5.382720000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.704765000000000e+05,  2.585352000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.007600000000000e+05,  3.547280000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.214163333333333e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.382093355095058e+04,  5.555200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.649466666666667e+05,  3.086880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.515379500000000e+05,  3.427260000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.725155756332721e+05,  5.927200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.595210400000000e+05,  3.283860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.937248000000001e+04,  5.604800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.172543442936525e+05,  5.209790000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.826808000000000e+03,  4.122480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.477998375334094e+05,  4.224080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.752620000000000e+05,  3.086880000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.909410765780600e+05,  4.480080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.767930000000000e+05,  2.585352000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.039693758332609e+04,  6.249600000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.354028055479401e+05,  5.425440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.434594333333333e+04,  5.660400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.030000000000000e+04,  3.636520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.820208536675009e+04,  5.532240000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.317770000000000e+05,  3.785760000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.834525000000000e+05,  1.748365000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.318446145714286e+05,  4.072460000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.810133333333333e+05,  2.794610000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.669528091022609e+04,  6.249600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.144972000000000e+05,  3.878100000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.719842666666667e+05,  3.355560000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.871878600000000e+05,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.483753285714286e+05,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.388874666666667e+05,  3.784310000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.277985601987436e+05,  5.681760000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.789618208323493e+04,  5.852800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.770560000000000e+05,  2.685150000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.248554240000000e+05,  5.190480000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.286146666666667e+05,  3.113440000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.077798933333333e+05,  5.040960000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.504500000000000e+05,  3.822700000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.772489598658873e+05,  4.649780000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.107520000000000e+05,  3.145880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.351270000000000e+05,  4.891250000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.215158603761776e+05,  6.026400000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.379530000000000e+05,  2.248750000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.193090000000000e+04,  4.895099999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.070221233333333e+05,  4.017640000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.503555822222222e+05,  4.041840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.583591285714284e+04,  5.938080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.537015000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.543268444444444e+04,  4.741920000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.259218240000000e+05,  3.460060000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.277923760000000e+05,  3.291650000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.456020000000000e+05,  2.958480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.495934125000000e+05,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.585564740000000e+05,  5.254559999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.163662695014173e+04,  6.596800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.334820052631579e+04,  4.763280000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.540398000000000e+05,  3.191520000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.844986573333333e+05,  3.965290000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  8.597093333333332e+04,  4.405590000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.613305057312554e+05,  5.425440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.515379500000000e+05,  3.427260000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.403840822222222e+05,  4.763280000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.296085493333333e+05,  4.041840000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.306527663509079e+05,  6.002160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.205118240000000e+05,  3.505990000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.644580000000000e+05,  3.165400000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.552320000000000e+05,  3.292200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.105572434285714e+05,  3.398820000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.392492800000000e+04,  5.446800000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.543870000000000e+05,  3.527640000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.946278000000000e+05,  4.055830000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.721963977389913e+05,  4.875160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.813147403377401e+04,  3.487500000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.756435500000000e+05,  3.446450000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.180304534372843e+05,  5.681760000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.990068608762491e+04,  5.679200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.523283333333333e+05,  3.233200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.415168333333333e+05,  4.078550000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.623073240000000e+05,  3.628470000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.830662352941177e+04,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.069049381818182e+05,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.740609628571428e+05,  5.105040000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.093628800000000e+05,  3.858840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.175813333333333e+05,  4.015560000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.028500000000000e+05,  3.527640000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.478368400000000e+05,  6.600240000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.858159860000000e+05,  4.194940000000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.093133000000000e+05,  4.431060000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.054339339984804e+05,  6.942000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.711426666666666e+05,  3.126120000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.905253333333333e+03,  4.122480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.821318240000000e+05,  3.597850000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.410170000000000e+05,  3.484620000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.296949333333333e+05,  3.747680000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.979200000000000e+05,  2.072066000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.756973327602325e+04,  5.767200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.179675514285714e+05,  5.382720000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.715068306737070e+05,  4.764000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.117650000000000e+05,  3.541240000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.030016000000000e+05,  3.588880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.895165000000000e+05,  3.672200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.033720000000000e+05,  2.958480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.554368240000000e+05,  3.965290000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.933292800000000e+04,  5.446800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.108960854545455e+05,  6.324000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.406833333333334e+05,  3.221400000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.383189333333333e+05,  5.094530000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.090880000000000e+05,  2.794610000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.392324435660079e+05,  5.938080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.135686666666666e+05,  2.794610000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.195609500000000e+05,  4.174620000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.938688472727273e+05,  5.532240000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.823416000000000e+05,  2.879200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.519085714285714e+05,  3.368640000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.217675200000000e+05,  5.094530000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.125391622423069e+05,  5.852639999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.334545940000000e+05,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.758613333333333e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.188640000000000e+05,  4.333070000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.359810000000000e+05,  3.521700000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.450770000000000e+05,  3.714060000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.647542008670425e+04,  8.060000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.530032000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.906389888000000e+05,  3.766260000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.482516000000000e+05,  3.814440000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.346705454545455e+04,  3.767340000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.573680000000000e+05,  2.879200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.140829100000000e+05,  6.324000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.254257000000001e+04,  5.254559999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.779607548456555e+05,  5.574960000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  8.965666666666666e+04,  3.818250000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.513340800000000e+05,  2.772880000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.111873636363636e+05,  3.292200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.484493778396616e+04,  6.423200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.515880000000000e+05,  3.165400000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.366138666666666e+05,  4.786320000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.557365118526499e+05,  6.274400000000001e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.277923760000000e+05,  3.291650000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.388874666666667e+05,  3.784310000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.899300000000000e+05,  3.785760000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.735466666666666e+05,  3.165400000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.133760000000000e+05,  2.958480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.010297870000000e+05,  5.105040000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.813754350000000e+05,  2.866490000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.161600000000000e+04,  3.292200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.966520000000000e+05,  3.111100000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.767660000000000e+05,  3.522000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.990710000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.422055800000000e+04,  4.017640000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.212600000000000e+05,  3.165400000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.921272727272727e+05,  3.807650000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.078400000000000e+04,  2.959260000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.114400000000000e+05,  3.484620000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.143142833333333e+05,  6.324000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.311182200000000e+05,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.097392996066012e+05,  4.768570000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.778410025913822e+05,  5.211840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.328692033333333e+05,  3.205080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.019910986666667e+05,  3.720330000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.625920000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.230221866666667e+05,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.919898879999999e+04,  3.613160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.212029152370943e+05,  6.423200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.317770000000000e+05,  3.785760000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.857974511970702e+05,  4.287600000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.644663020000000e+05,  5.040960000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.628400000000000e+05,  2.151455000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.761255000000000e+05,  3.484620000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.339246666666666e+05,  2.555940000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.104314800000000e+05,  3.283860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.661455063333333e+05,  6.942000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.466305571428571e+04,  5.040960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.086041600000000e+05,  7.613600000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.248505320000000e+05,  5.681760000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.054339339984804e+05,  6.942000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.203753427276610e+05,  6.002160000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.976416666666666e+04,  3.573000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.090829265142261e+05,  5.532240000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.625802857142857e+05,  3.886130000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.039213333333333e+05,  2.555940000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.775081600000000e+05,  5.681760000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.150875000000000e+05,  3.292200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.522687999999999e+04,  5.211840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.710903066666666e+05,  4.891440000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.995730493333333e+05,  4.149010000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.498373333333333e+05,  2.988000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.347820800000000e+04,  5.382720000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.554368240000000e+05,  3.965290000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.745154354649408e+04,  4.649780000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.539993333333333e+05,  3.636240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.983581375000000e+04,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.618204008523727e+04,  6.194400000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  8.807486848317046e+04,  5.681760000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.450770000000000e+05,  3.714060000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.960992000000000e+05,  4.123710000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.005563622140512e+05,  5.681760000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.231176666666666e+05,  1.708500000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.900992000000001e+04,  5.446800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.129088000000000e+04,  4.741920000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.588670000000000e+05,  3.384240000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.789452000000000e+05,  3.731800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.212029152370943e+05,  6.423200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.550690285714285e+04,  5.340000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.294500000000000e+05,  3.914820000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.129088000000000e+04,  4.741920000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.531505000000000e+04,  4.004920000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.292671733333333e+05,  4.310380000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.791560575000000e+05,  5.105040000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.290158333333333e+05,  4.784639999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.542216760122184e+05,  3.822300000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.072784000000000e+05,  3.484620000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.915158857142856e+04,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.097995900000000e+04,  5.332000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.095484000000000e+05,  4.242500000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.401577083333333e+05,  6.408000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.351642000000000e+05,  3.403800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.007855000000000e+05,  3.583920000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.794235846153846e+04,  6.002160000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.017747073833130e+05,  5.382720000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.354411818181818e+04,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.000305000000000e+05,  3.484620000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.074464000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.651333125000000e+05,  2.993700000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.509649682780776e+05,  5.209790000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.616767477777778e+04,  5.767200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.678900190322580e+05,  5.681760000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.182475656000000e+05,  3.904050000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.000668482010014e+05,  6.408000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.966226666666667e+05,  3.086880000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.026687948782835e+05,  5.788559999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.546710000000000e+04,  5.404080000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.466305571428571e+04,  5.040960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.499175545454546e+04,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.741012000000000e+05,  5.602170000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.554877481132651e+05,  4.276440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.789394285714285e+05,  2.985400000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.702915000000000e+05,  3.005780000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.650934000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.140829100000000e+05,  6.324000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.666369204401981e+05,  5.927200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.028168000000000e+05,  3.858840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.070718960000000e+05,  5.679200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.729253854545455e+05,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.183713030041395e+05,  5.161000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.720000000000000e+04,  3.525360000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.193413844444444e+05,  5.340000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.138380785476249e+04,  5.211840000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.139205333333333e+05,  4.333070000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.744450000000000e+05,  3.583920000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.834886666666667e+05,  3.403800000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.911612160000000e+05,  3.720330000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.555766666666666e+05,  2.704990000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.471822539824303e+05,  5.425440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.062298414788056e+05,  5.877600000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.719603815219409e+04,  8.060000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.286238571428571e+05,  3.496240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.605252803674161e+04,  5.211840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.468640000000000e+05,  3.217680000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.345460134285714e+05,  3.904050000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.146459555555556e+04,  5.040960000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.357285000000000e+05,  2.879200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.970304000000000e+05,  3.835220000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.527464592000000e+05,  4.439900000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.125145200000000e+04,  6.002160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.744444906666667e+05,  3.965290000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.259832024954474e+05,  6.249600000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.486592108108108e+04,  5.190480000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.708412160000000e+05,  3.460060000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.299687500000000e+05,  2.943060000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.780266666666667e+05,  2.072066000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.850595740000000e+05,  3.858120000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.269855000000000e+05,  3.886140000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.898574999999999e+05,  3.369900000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.485574250000000e+05,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.618405000000000e+05,  1.985310000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.304228571428571e+05,  3.394160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.988770000000000e+05,  3.814440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.894560666666667e+04,  5.040960000000000e+03
