# [(min:en_allen + var:en_allen)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4894;# Samples SVM Misclassified: 1844
# Plane Divider
# Task     w0                      b
# 0,       6.489856239434699e-02, -1.740464908118366e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         23|7|add; (min:en_allen + var:en_allen); $\left(min:en_{allen} + var:en_{allen}\right)]$; (min:en_allen + var:en_allen); min:en_allen,var:en_allen
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      
 0.000000000000000e+00,  0.000000000000000e+00,  1.774808888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  6.888556250000000e+00
 1.000000000000000e+00,  1.000000000000000e+00,  4.918186874999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.369240867346939e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.521464333711931e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.489206400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.701160000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.407102500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.174000000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.442209437695578e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.677224132750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.135096477685952e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.202033934147844e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.084729088888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.008916875000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.846825065442583e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.734688888888888e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.850807500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.742508760330579e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.120182400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.158954877551020e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.986994616000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.703248651657434e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.970183904888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.210029088888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.794635555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.696722222222223e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.394062500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.407862013888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.104061600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.619953600000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.325672000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.530101487603306e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.050169600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  7.513563258333333e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.509080468750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.122352088888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.697000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.049070000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.319259669421488e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.242500000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.090286225000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.631938443656279e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.849734400000001e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.465810000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.231780199999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.401243040816327e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.166744800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.062119755555556e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.989168900000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.058851875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.340207500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.266193888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.381545000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.203040000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.566621728395062e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.304345000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.791938733884298e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.333000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.599256400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.433212147222223e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.895281875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.230732199999999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.705542314049586e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.128709800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.003320000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.177000000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.585280347222221e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.427349600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.440780000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.496180225000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.705597079735423e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.307564984000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.395000000000000e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.509000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.618920888888889e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.330218400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.880145124999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.014083155102040e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.958394013888889e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.835599625000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.809459469333333e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.439762982877526e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.495501388888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.088797354718887e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.182231612244897e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.017175555555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.030805142857142e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.259246172839506e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.128555555555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.266660199999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.176603418282334e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.737272222222224e+00
 1.000000000000000e+00,  1.000000000000000e+00,  2.949326256000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.442209437695578e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.673000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.301490008871044e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.237493085937500e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.195882570472456e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.016359183673469e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.394062500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.981159999999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.178702222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  5.631267464283079e+00
 0.000000000000000e+00,  1.000000000000000e+00,  4.386347886390534e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.765908888888888e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.530140025000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.573360000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.440780000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.239201734693877e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.457224426599673e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.765908888888888e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.591726875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.212967200000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.871421874999999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.546732222222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.235306550636257e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.546047500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.816496848979591e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.782502500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.050667808264463e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.726327222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.253960000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.208302500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.929103898224852e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.230542222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.334429838016528e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.563401875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.368222222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.294770700000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.767587326222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.824986820987654e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.474009739854318e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.449907876000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.822344625000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.197500000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.278870022222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.958770000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.014083155102040e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.496809917355372e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.814052499999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.665443896612885e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.161660000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.934972000000000e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.202896184000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  7.513563258333333e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.962708888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.688222500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.625006064000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.886031041322313e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.461260200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.423312500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.774596666666666e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.688350717159763e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.021480000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.195935555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.282722222222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.485008888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.113335555555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.879069866666666e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.358167500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.633292125000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.134536995918367e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.662750000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.219902500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.670682710204082e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.721295555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.048020075000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.999002500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.585876853256831e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.881708144000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.393323189808203e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.848798125181865e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.836960347114682e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.516500000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.340477069930071e+00
 0.000000000000000e+00,  0.000000000000000e+00,  6.774086805555556e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.494131875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.777387768750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.491422222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.936074518749999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  7.714644000000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.205093877551020e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.338840000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.831520000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.323000000000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.291636734693877e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.486520000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  8.476415053254439e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.604323593749999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.137063022222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.493529600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.457154025000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.335027200000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.648708888888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.870452222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.661156200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.042606718750000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.469074400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.195479183673469e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.676410750692330e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.198240000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.736492000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.230416875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.276630000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.692625502775999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.240290000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.530140025000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.672610485640166e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.358534400000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.620764633652337e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.190000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.532050625000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.140220000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.181722499999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.261799183673470e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.310454400000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.961506756780902e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.931079591836734e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.928022222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.778738400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.868236958024691e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.334335555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.527846435473606e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.031756875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.900040000000001e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.801108888888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.308859095918367e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.330010422222222e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.797336125000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.013420000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.928240000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.168905600000001e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.279763313609467e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.200307500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.100145600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.059033600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.310321600000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.269433600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.239297600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.962068888888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.133818347107437e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.077555555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.337553600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.563982400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.222916875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.100545600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.486268888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.689946422222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.090141875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.208490000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  8.875640925443787e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.169290000000001e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.993440000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.345927347222222e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.297127222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.608555764571817e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.110175555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.797067500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.306915959943773e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.773318336000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.397888888888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.160066875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.275107500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.278980625000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.531800760330579e+01
 0.000000000000000e+00,  0.000000000000000e+00,  8.392923555555553e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.506690000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.979527500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  8.506671999999998e+00
 1.000000000000000e+00,  1.000000000000000e+00,  4.249084620408163e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.654735555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.427089600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.593857355555554e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.033286666666667e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.585012500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.063389600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.792068000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.854697734693877e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.175668888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.525116200000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.356907755102041e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.225442500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.316259599999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.332346611890606e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.542938888888889e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.978819999999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.229921875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.005917599999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.288424304000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.978460000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.043295139507887e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.159078973437499e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.022122264681608e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.514300555555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.988434023437500e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.868401388888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.247040555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.564077800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.203704435026427e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.985948022222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.459488995241653e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.259869600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.142805555555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.433212147222223e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.180000000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.336255854299070e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.383602500000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.168320510204081e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.464769496917135e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.112798755555555e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.175466455470876e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.852332552083333e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.241974841000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.608824125443787e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.779538400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.328984158024691e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.602491358024691e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.933720088888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.185000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.317241075000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.989500000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.278560000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.173805600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.357634400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.968862448979591e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.343000000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.431089600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.352893600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.023429513090455e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.120294710743801e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.729810000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.424300020408163e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.236996033057851e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.302873600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.360408888888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.354101918750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.773522422222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.655684200000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.056040000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.502117397959183e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.026818181818182e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.268142222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.382521715976331e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.624068888888888e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.886426875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.851479289940828e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.210029088888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.177802500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.818605555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.010132800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.029177600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.965074999999999e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.718529600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.400449024000001e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.644160000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.100522500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.200278326269820e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.480000000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.213145000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  5.856181609764062e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.438749088888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.083280000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.674558400000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.042998900000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.944655125000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.700764760038753e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.696532800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.464442222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.325929600000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.567890000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.030866304000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.831195330353823e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.272955789053056e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.957049128871461e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.849311074380166e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.587965432098765e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.574647936094674e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.499524017197074e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.601678399999999e+01
